56.1455;-57.2927; 0
30.1313;-59.6111; 0
319.975;-123.646; 2
50.6489;-62.1596; 0
347.308;-16.36; 1
100.464;-93.3259; 0
354.317;-21.2231; 1
79.9776;-25.9124; 0
112.522;-82.0394; 0
345.271;-8.83515; 1
319.444;-130.435; 2
122.751;-16.864; 0
329.835;-142.983; 2
315.107;-142.276; 2
350.65;-13.2783; 1
99.7083;-27.1448; 0
348.339;0.39043; 1
86.5661;-67.8954; 0
336.428;-5.06182; 1
116.481;-89.0315; 0
335.499;-13.2804; 1
100.103;-24.8963; 0
315.341;-143.971; 2
53.5776;-61.7748; 0
96.5717;-40.2887; 0
36.5115;-77.5509; 0
48.0863;-59.8418; 0
80.9927;-25.5024; 0
337.026;-15.3007; 1
113.108;-8.53013; 0
34.0444;-56.1253; 0
100.748;-20.3436; 0
320.376;-149.519; 2
87.7462;-86.3635; 0
325.756;-19.3631; 1
350.822;-145.299; 2
112.567;-96.948; 0
358.419;-13.1632; 1
113.085;-76.4222; 0
100.099;-99.5869; 0
328.247;-144.921; 2
57.8056;-59.8867; 0
326.58;-12.677; 1
43.7738;-46.975; 0
345.084;-135.724; 2
38.5196;-57.1367; 0
93.6579;-85.0005; 0
326.701;-130.178; 2
51.2924;-61.9245; 0
333.585;-136.443; 2
118.785;-68.0468; 0
322.026;-20.7979; 1
321.126;-125.353; 2
313.11;-132.817; 2
50.8529;-62.7007; 0
105.45;-70.4797; 0
92.5211;1.05479; 0
339.622;-12.3283; 1
120.303;-78.779; 0
98.251;-94.1531; 0
95.463;-11.2505; 0
88.9761;-15.3794; 0
314.391;-140.308; 2
104.654;-66.5244; 0
332.7;-126.971; 2
22.8674;-61.7537; 0
100.624;-14.4944; 0
103.103;-80.2975; 0
319.533;-143.155; 2
299.928;-135.897; 2
90.8265;-27.8486; 0
44.7306;-69.52; 0
91.4907;-86.6354; 0
104.922;-77.2442; 0
22.9106;-68.9269; 0
323.652;13.9227; 1
92.2825;-20.7341; 0
109.248;-88.6496; 0
40.6512;-63.1552; 0
327.979;-160.196; 2
105.37;-13.5761; 0
327.409;-159.74; 2
43.6842;-62.753; 0
326.573;-14.2959; 1
336.464;-31.1367; 1
343.101;-10.7746; 1
28.3562;-56.7103; 0
313.167;-117.288; 2
326.902;-120.94; 2
52.6106;-60.3846; 0
49.2592;-49.0589; 0
104.307;-77.8029; 0
111.288;-84.2052; 0
319.419;-145.871; 2
103.824;-5.24341; 0
323.031;-27.1475; 1
20.5574;-58.085; 0
48.357;-43.013; 0
316.1;-141.432; 2
105.096;-14.7915; 0
114.936;-68.6108; 0
100.522;-98.7336; 0
79.0755;-24.5455; 0
29.5393;-65.4486; 0
348.93;-19.1082; 1
316.434;-142.467; 2
331.629;-125.291; 2
316.407;-132.978; 2
318.115;-141.49; 2
329.732;-20.7976; 1
103.702;-15.5245; 0
30.4082;-73.6895; 0
103.859;-82.7315; 0
78.4306;-104.892; 0
108.876;-85.7935; 0
44.8434;-52.6054; 0
43.361;-57.2693; 0
45.3706;-51.1357; 0
109.852;-18.694; 0
336.704;-14.939; 1
30.5871;-59.1395; 0
95.0551;-22.5097; 0
326.464;-24.6647; 1
86.0783;-15.6922; 0
348.853;-137.441; 2
42.5445;-73.0492; 0
344.734;-13.6353; 1
327.098;2.7033; 1
351.234;-2.02265; 1
354.905;-18.1199; 1
99.2606;-20.893; 0
344.284;4.28444; 1
122.149;-96.7201; 0
102.148;-9.64217; 0
48.0556;-58.0076; 0
32.0232;-46.8106; 0
318.899;-3.27105; 1
98.4131;-86.4179; 0
94.06;-3.01585; 0
114.547;-87.6128; 0
328.312;-28.8738; 1
313.289;-129.77; 2
340.881;-14.6833; 1
33.8076;-61.3089; 0
94.5561;-24.2478; 0
319.227;-136.56; 2
322.099;-143.564; 2
333.856;-141.237; 2
342.335;-143.148; 2
126.942;-83.0261; 0
307.337;-135.495; 2
100.303;-25.723; 0
98.0973;9.32531; 0
34.3569;-54.1537; 0
44.6775;-79.121; 0
53.1514;-63.1206; 0
112.639;-85.2601; 0
93.6097;-58.0868; 0
40.0089;-52.2953; 0
122.665;-79.4971; 0
118.213;-88.2819; 0
98.3863;-16.3287; 0
76.6857;-26.7083; 0
104.032;-87.5558; 0
337.062;-15.625; 1
104.188;-78.6681; 0
96.2318;-80.4761; 0
36.5396;-69.9077; 0
317.601;-26.6227; 1
327.544;-141.88; 2
98.7636;-64.9135; 0
85.8845;-96.0391; 0
317.114;-144.068; 2
342.23;-143.659; 2
322.54;-6.16047; 1
337.1;-29.1606; 1
85.5043;-28.239; 0
339.661;-150.683; 2
341.568;-11.1867; 1
99.7014;-26.1719; 0
41.3322;-52.5025; 0
329.225;-15.5568; 1
328.067;-168.109; 2
323.231;-15.1613; 1
50.359;-56.2565; 0
51.5933;-44.742; 0
317.543;-156.632; 2
110.922;-22.0571; 0
103.739;-27.8574; 0
101.075;-76.6484; 0
327.995;-21.2682; 1
128.24;-80.2436; 0
352.828;-4.11002; 1
313.51;-163.812; 2
112.228;-44.1099; 0
33.2219;-70.3738; 0
83.4043;-15.258; 0
99.2405;-16.8291; 0
97.3324;-80.3885; 0
327.639;-132.123; 2
331.659;-15.1698; 1
329.357;-147.906; 2
101.581;-5.86104; 0
334.783;-14.8049; 1
95.3845;-27.7062; 0
123.298;-69.1579; 0
309.875;-105.882; 2
78.2432;-22.8229; 0
99.086;-79.1166; 0
340.847;-18.9127; 1
94.1918;-93.3722; 0
323.578;-142.101; 2
101.299;-13.3628; 0
87.8821;-79.9158; 0
336.137;-14.4128; 1
340.661;-14.687; 1
97.7253;-11.3222; 0
327.324;-20.1253; 1
319.974;-129.793; 2
93.8622;-74.5379; 0
84.0962;-32.6649; 0
21.3414;-63.3956; 0
338.927;-3.66567; 1
111.208;-72.6041; 0
52.4939;-67.159; 0
109.702;-85.1399; 0
311.431;-151.076; 2
316.436;-144.682; 2
36.5475;-57.1567; 0
328.784;-6.23278; 1
21.9286;-57.2291; 0
92.4057;-15.4843; 0
329.919;-134.022; 2
346.132;-10.4907; 1
343.122;-11.3925; 1
106.959;-75.5686; 0
99.7455;-30.1948; 0
48.0021;-51.2603; 0
74.721;-9.34373; 0
345.079;-13.1178; 1
29.8517;-64.5917; 0
358.246;-9.808; 1
88.3303;-22.9946; 0
106.873;-66.3014; 0
345.994;-18.1753; 1
112.73;-20.9711; 0
78.7875;-20.1777; 0
35.5097;-67.6024; 0
116.977;-71.0966; 0
96.74;-82.1295; 0
40.822;-52.5541; 0
24.7835;-54.0696; 0
99.6086;-93.4883; 0
94.1009;-41.7724; 0
321.955;-9.07387; 1
345.961;-31.6329; 1
346.284;-9.40666; 1
333.209;-150.78; 2
336.941;-149.806; 2
44.3164;-62.1478; 0
355.063;-18.8608; 1
349.753;-9.61269; 1
326.517;0.737581; 1
110.299;-23.724; 0
96.7244;-13.3624; 0
109.58;-94.6727; 0
115.281;-84.879; 0
97.6138;-17.689; 0
315.493;-134.006; 2
101.78;-18.7834; 0
310.12;-139.096; 2
344.673;-14.2846; 1
108.313;-70.1959; 0
114.024;-80.8448; 0
347.639;-7.58697; 1
336.064;-16.8304; 1
106.847;-30.5468; 0
117.942;-86.9993; 0
90.0071;-26.3321; 0
116.638;-78.1193; 0
28.2191;-66.967; 0
98.2303;-37.1758; 0
16.4899;-46.6503; 0
98.3211;-15.0623; 0
324.452;-154.479; 2
93.5006;-22.5176; 0
331.035;-148.329; 2
100.534;-85.273; 0
326.244;-11.4496; 1
327.429;-141.694; 2
100.356;-77.9766; 0
327.126;-148.24; 2
322.064;-142.103; 2
99.5858;-91.0047; 0
329.132;-7.6033; 1
107.959;-75.0743; 0
328.602;-13.5867; 1
328.307;-5.50456; 1
90.7496;-72.6531; 0
332.6;-5.44058; 1
326.16;-153.921; 2
339.567;-22.8736; 1
103.148;-96.8813; 0
109.807;-89.4922; 0
84.6614;-76.971; 0
93.5522;-80.6925; 0
99.1001;-63.7138; 0
328.255;-140.339; 2
103.917;-22.8; 0
47.8236;-56.6583; 0
83.4116;-80.0073; 0
329.121;-140.196; 2
100.446;-75.9549; 0
343.021;-16.2197; 1
116.865;-63.1413; 0
339.667;-3.20467; 1
340.508;-15.2173; 1
85.0115;-21.4441; 0
37.3452;-69.0733; 0
104.912;-69.4721; 0
331.888;-6.73621; 1
345.337;-26.4283; 1
311.3;-137.577; 2
330.079;-3.54292; 1
349.386;0.407446; 1
97.2889;-22.7289; 0
323.926;-131.259; 2
109.582;-92.5231; 0
311.77;-139.772; 2
308.976;-138.829; 2
342.501;-19.0674; 1
316.187;-139.357; 2
114.965;-75.2619; 0
79.7266;-33.9068; 0
98.6063;-103.795; 0
329.691;-131.189; 2
339.89;-162.448; 2
112.68;-86.3327; 0
330.67;-23.1174; 1
93.5083;-75.3095; 0
336.991;-22.6639; 1
330.141;-148.705; 2
312.934;-130.315; 2
112.816;-104.155; 0
109.172;-75.4825; 0
32.1769;-63.6738; 0
46.771;-60.9987; 0
353.203;-5.51282; 1
314.768;-140.251; 2
331.963;-20.3833; 1
312.502;-128.027; 2
32.1941;-55.3576; 0
316.32;-138.039; 2
337.653;-2.82965; 1
339.805;-10.9447; 1
26.2113;-71.2893; 0
346.712;-15.8255; 1
345.708;-28.4427; 1
30.5254;-54.6617; 0
45.2162;-58.3273; 0
124.322;-97.461; 0
109.115;-64.8419; 0
117.818;-74.8952; 0
110.04;-11.5033; 0
132.856;-90.6131; 0
40.5975;-53.4112; 0
338.532;8.04368; 1
320.706;-136.87; 2
94.9099;-93.8663; 0
89.9415;-24.111; 0
344.266;-6.00631; 1
322.647;-138.869; 2
93.4315;-13.6905; 0
92.4818;-25.8228; 0
343.015;-5.28914; 1
333.541;-5.7775; 1
52.6396;-72.5698; 0
102.751;-74.6463; 0
37.5133;-44.4812; 0
124.153;-83.2386; 0
44.248;-84.4723; 0
23.4756;-48.5774; 0
321.64;-155.572; 2
314.541;-144.198; 2
116.528;-4.02653; 0
100.732;-30.2497; 0
341.519;1.09397; 1
46.2646;-61.1344; 0
344.406;-11.2414; 1
45.9807;-57.0038; 0
313.646;-133.377; 2
90.9457;-8.14899; 0
86.2314;-26.8225; 0
94.4783;-8.71744; 0
109.614;-81.6778; 0
345.084;-15.9847; 1
25.5619;-67.8331; 0
109.136;-77.0581; 0
50.3752;-45.8659; 0
48.6269;-63.8517; 0
87.0001;-11.898; 0
10.6747;-48.3962; 0
100.311;-11.5822; 0
321.739;-133.974; 2
324.41;-114.782; 2
28.1232;-63.6725; 0
91.795;-8.13976; 0
318.119;-12.4904; 1
121.608;-64.1908; 0
339.505;-136.076; 2
44.0616;-48.1149; 0
111.094;-62.1988; 0
91.5042;-83.4803; 0
321.018;-132.174; 2
319.986;-126.899; 2
320.895;-138.796; 2
97.7615;-87.5021; 0
113.722;-23.8131; 0
112.017;-15.6923; 0
341.363;-17.8132; 1
337.291;-5.19801; 1
31.4371;-42.0046; 0
333.242;-9.65893; 1
335.657;-6.52018; 1
102.571;-94.7307; 0
345.518;-5.5966; 1
94.1709;2.52055; 0
337.228;-19.8123; 1
101.835;-78.4305; 0
107.6;-23.7025; 0
342.431;2.66649; 1
319.826;-151.442; 2
329.924;-140.774; 2
341.832;-17.7759; 1
110.638;-77.1696; 0
34.2775;-52.698; 0
332.257;-141.22; 2
102.02;-11.7742; 0
324.324;-143.439; 2
104.317;-3.95023; 0
313.472;-129.248; 2
42.5813;-56.5435; 0
367.541;-25.8071; 1
133.746;-88.1944; 0
41.2769;-44.4019; 0
98.3842;-25.2353; 0
330.75;-150.483; 2
98.8822;-18.223; 0
29.3929;-67.7163; 0
125.696;-96.4501; 0
330.448;-121.652; 2
112.042;-86.7532; 0
95.6239;-22.8343; 0
336.116;-29.9962; 1
110.559;-79.4406; 0
337.957;1.32462; 1
314.416;-131.314; 2
319.648;-144.28; 2
101.848;-3.32471; 0
100.553;-6.46602; 0
100.899;-85.4442; 0
88.1442;1.99292; 0
334.56;-11.9469; 1
91.5836;-25.7374; 0
36.8017;-71.8114; 0
330.417;-148.465; 2
329.341;-125.607; 2
330.063;-9.07366; 1
79.2972;-3.15122; 0
108.284;-28.8533; 0
72.4766;-27.8372; 0
100.422;11.4858; 0
335.943;-20.7614; 1
102.146;-80.2544; 0
37.631;-64.5471; 0
28.5342;-60.3203; 0
338.379;-7.52803; 1
320.795;-13.1739; 1
309.299;-150.464; 2
328.411;-147.006; 2
106.443;-73.7346; 0
51.3972;-63.2561; 0
98.1146;-13.199; 0
91.7103;-14.047; 0
106.387;-95.9794; 0
92.116;-25.1181; 0
89.7132;-27.2818; 0
102.471;-92.5281; 0
336.427;-142.721; 2
113.258;-91.7667; 0
107.774;-94.901; 0
17.3236;-72.3418; 0
11.949;-70.8157; 0
317.169;-21.9598; 1
325.665;9.84573; 1
41.9271;-45.9438; 0
100.412;-19.6224; 0
16.1788;-50.3895; 0
35.7874;-67.2766; 0
350.613;2.72885; 1
327.612;-143.829; 2
114.511;-98.2245; 0
51.1214;-47.6498; 0
333.771;-3.56155; 1
330.633;-10.478; 1
48.2332;-61.0437; 0
60.41;-55.1216; 0
102.293;-81.1415; 0
94.1166;-29.1971; 0
350.949;-20.8131; 1
342.453;-22.6895; 1
110.591;-78.1039; 0
25.9873;-45.833; 0
47.4663;-66.9387; 0
84.9453;-81.2274; 0
34.0602;-68.255; 0
335.112;-133.647; 2
99.8593;-79.723; 0
57.1328;-63.3446; 0
48.3738;-48.2495; 0
49.8441;-74.1712; 0
99.8143;-13.583; 0
329.445;-13.3538; 1
324.8;-126.142; 2
106.215;-84.8659; 0
104.628;-84.1924; 0
102.284;-87.4649; 0
91.255;-24.2836; 0
95.5532;-3.25073; 0
353.487;-14.7808; 1
79.5062;-9.42006; 0
101.344;-85.7974; 0
331.76;-12.6722; 1
55.1995;-62.4575; 0
86.5661;-14.8826; 0
84.964;-7.10652; 0
354.351;-19.0006; 1
322.773;-156.004; 2
332.414;-21.4043; 1
333.842;-8.89379; 1
327.903;-18.5281; 1
114.301;-92.7458; 0
43.0086;-53.4058; 0
333.029;-7.83424; 1
103.139;-80.3939; 0
114.571;-85.4982; 0
34.5766;-42.1999; 0
322.709;-19.2244; 1
317.802;-146.945; 2
38.754;-58.5699; 0
113.044;-33.8222; 0
311.002;-157.234; 2
113.318;-23.0562; 0
322.857;-9.3722; 1
325.595;-159.419; 2
48.368;-64.4197; 0
105.024;-6.88971; 0
339.866;-13.4579; 1
102.209;-26.8682; 0
324.293;-14.4689; 1
97.4111;-77.9135; 0
98.1467;-30.4675; 0
106.237;-21.4739; 0
94.6705;-15.0225; 0
328.333;-145.599; 2
339.951;-17.8388; 1
81.5221;-24.4299; 0
317.592;-159.492; 2
8.54156;-48.7933; 0
84.9609;-2.40693; 0
76.3156;-18.5899; 0
113.395;-82.0549; 0
60.9662;-69.1258; 0
144.33;-81.1139; 0
337.327;-11.4308; 1
336.529;-30.3904; 1
101.943;-89.0672; 0
341.877;-3.84852; 1
47.4345;-51.483; 0
329.927;-128.189; 2
325.374;-146.475; 2
333.836;-31.4078; 1
332.655;-6.38089; 1
345.247;-11.6868; 1
95.2897;-26.9112; 0
112.325;-100.437; 0
85.6509;-32.2947; 0
119.254;-84.9712; 0
26.6013;-64.6147; 0
86.3574;-21.2764; 0
333.205;-144.25; 2
49.1549;-50.2279; 0
326.673;-23.7508; 1
32.647;-54.0684; 0
341.236;-3.86287; 1
354.815;5.1972; 1
342.989;-24.4617; 1
23.1472;-56.9856; 0
339.904;-18.8807; 1
317.438;-136.863; 2
337.281;-22.4889; 1
336.37;-10.3343; 1
318.521;-127.897; 2
343.944;-141.574; 2
103.736;-90.8919; 0
90.8729;-12.9803; 0
111.455;-23.5727; 0
340.823;8.1272; 1
48.2989;-50.8746; 0
48.0378;-66.9944; 0
96.8734;-93.7285; 0
111.741;-86.0246; 0
339.359;-133.252; 2
84.3667;-79.9404; 0
94.3361;-10.519; 0
94.7514;-9.95751; 0
305.332;-146.037; 2
120.829;-88.1045; 0
37.431;-48.4266; 0
311.433;-126.449; 2
118.136;-85.6219; 0
101.444;-93.2288; 0
103.238;-13.7947; 0
105.867;-59.2067; 0
25.6665;-66.2325; 0
343.391;-24.3253; 1
34.7404;-59.275; 0
95.7475;-13.8438; 0
309.718;-134.267; 2
106.4;-92.4333; 0
317.082;-144.029; 2
114.08;-87.7196; 0
98.8832;-78.0964; 0
325.691;-112.793; 2
115.758;-90.8129; 0
90.9709;-9.81743; 0
326.659;-147.094; 2
107.019;-91.1392; 0
126.685;-99.3593; 0
130.913;-87.8666; 0
105.652;-80.6729; 0
88.523;-3.64915; 0
338.53;-17.4608; 1
334.237;-31.0565; 1
119.448;-84.2399; 0
335.977;-136.155; 2
37.6463;-69.3213; 0
94.6108;-15.8338; 0
98.5048;-87.6299; 0
127.272;-81.0653; 0
332.245;-149.275; 2
337.007;-0.277505; 1
99.6935;-19.2359; 0
43.974;-66.2542; 0
97.7712;-31.4448; 0
108.284;-72.321; 0
326.131;-132.264; 2
97.0901;-12.2628; 0
322.412;-152.682; 2
101.725;-19.341; 0
107.749;-15.6706; 0
25.1101;-76.6764; 0
340.928;-1.63461; 1
353.098;-6.94562; 1
329.461;-7.55938; 1
79.2931;-3.74239; 0
325.382;-7.74903; 1
43.5806;-46.1363; 0
94.5793;-18.4845; 0
343.394;-23.2674; 1
353.46;-13.3108; 1
109.155;-80.5417; 0
90.3234;-89.3243; 0
332.983;-34.8652; 1
344.716;-18.3597; 1
341.75;-11.0752; 1
107.278;-96.2244; 0
36.9829;-63.0872; 0
61.5591;-57.6099; 0
336.982;-131.591; 2
110.188;-92.9725; 0
354.856;-7.38463; 1
34.7901;-57.5349; 0
96.27;-22.8268; 0
82.2846;-27.13; 0
47.4552;-62.0365; 0
92.8884;-32.4121; 0
306.504;-144.774; 2
49.2105;-37.8255; 0
120.274;-72.9166; 0
82.6875;-25.3206; 0
97.9731;-24.932; 0
93.8121;-68.7184; 0
106.169;-58.7287; 0
102.375;-46.3156; 0
51.6265;-57.4176; 0
107.693;-17.8842; 0
343.921;-133.713; 2
102.768;-74.2317; 0
106.869;-23.5605; 0
348.757;-24.611; 1
95.3389;-79.6199; 0
95.961;-6.28607; 0
45.2298;-57.0057; 0
109.59;-89.2937; 0
345.848;-10.6378; 1
99.0425;-32.9157; 0
309.402;-140.978; 2
30.0074;-58.2877; 0
93.8644;-30.4013; 0
88.6458;-91.0816; 0
84.8642;-8.36802; 0
94.4345;-82.6664; 0
321.793;-151.085; 2
39.3355;-51.5128; 0
104.437;-87.9076; 0
98.0882;-68.1214; 0
98.7136;-87.3158; 0
45.3233;-37.9164; 0
91.686;-73.5667; 0
98.8912;-27.3065; 0
97.4815;-90.4688; 0
97.5386;-77.822; 0
100.93;-24.3349; 0
55.2051;-54.8854; 0
84.5737;-35.4789; 0
329.926;14.4384; 1
49.1308;-63.5809; 0
99.3862;-72.9079; 0
104.469;-64.6928; 0
28.1447;-47.7116; 0
324.855;-148.783; 2
122.184;-82.1784; 0
45.6396;-70.4318; 0
105.201;-34.9053; 0
38.3361;-51.6805; 0
313.493;-135.06; 2
